,city,status,type,avg,day,max,min,air_quality_index,data_collection_time,data_collection_date
2166,kolkata,unhealthy for sensitive groups,pm25,72,2021-08-30,89,35,70.0,19:33:45,30-08-21
2167,kolkata,unhealthy for sensitive groups,pm25,75,2021-08-31,99,33,70.0,19:33:45,30-08-21
2168,kolkata,unhealthy for sensitive groups,pm25,109,2021-09-01,167,68,70.0,19:33:45,30-08-21
2169,kolkata,unhealthy for sensitive groups,pm25,81,2021-09-02,102,68,70.0,19:33:45,30-08-21
2170,kolkata,unhealthy for sensitive groups,pm25,97,2021-09-03,138,68,70.0,19:33:45,30-08-21
2171,kolkata,unhealthy for sensitive groups,pm25,98,2021-09-04,138,68,70.0,19:33:45,30-08-21
2172,kolkata,unhealthy for sensitive groups,pm25,124,2021-09-05,151,68,70.0,19:33:45,30-08-21
2173,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-28,4,0,66.0,19:33:47,30-08-21
2174,bangkok,unhealthy for sensitive groups,uvi,0,2021-08-29,5,0,66.0,19:33:47,30-08-21
2175,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-30,7,0,66.0,19:33:47,30-08-21
2176,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-31,6,0,66.0,19:33:47,30-08-21
2177,bangkok,unhealthy for sensitive groups,uvi,1,2021-09-01,7,0,66.0,19:33:47,30-08-21
2178,bangkok,unhealthy for sensitive groups,uvi,2,2021-09-02,8,0,66.0,19:33:47,30-08-21
2179,bangkok,unhealthy for sensitive groups,uvi,2,2021-09-03,9,0,66.0,19:33:47,30-08-21
2180,bangkok,unhealthy for sensitive groups,uvi,0,2021-09-04,0,0,66.0,19:33:47,30-08-21
2181,bangkok,unhealthy for sensitive groups,o3,1,2021-08-28,2,1,66.0,19:33:47,30-08-21
2182,bangkok,unhealthy for sensitive groups,o3,1,2021-08-29,2,1,66.0,19:33:47,30-08-21
2183,bangkok,unhealthy for sensitive groups,o3,1,2021-08-30,24,1,66.0,19:33:47,30-08-21
2184,bangkok,unhealthy for sensitive groups,o3,1,2021-08-31,2,1,66.0,19:33:47,30-08-21
2185,bangkok,unhealthy for sensitive groups,o3,1,2021-09-01,2,1,66.0,19:33:47,30-08-21
2186,bangkok,unhealthy for sensitive groups,o3,1,2021-09-02,2,1,66.0,19:33:47,30-08-21
2187,bangkok,unhealthy for sensitive groups,o3,1,2021-09-03,2,1,66.0,19:33:47,30-08-21
2188,bangkok,unhealthy for sensitive groups,o3,1,2021-09-04,1,1,66.0,19:33:47,30-08-21
2189,bangkok,unhealthy for sensitive groups,pm10,41,2021-08-28,58,20,66.0,19:33:47,30-08-21
2190,bangkok,unhealthy for sensitive groups,pm10,40,2021-08-29,52,19,66.0,19:33:47,30-08-21
2191,bangkok,unhealthy for sensitive groups,pm10,42,2021-08-30,60,19,66.0,19:33:47,30-08-21
2192,bangkok,unhealthy for sensitive groups,pm10,37,2021-08-31,50,19,66.0,19:33:47,30-08-21
2193,bangkok,unhealthy for sensitive groups,pm10,50,2021-09-01,57,37,66.0,19:33:47,30-08-21
2194,bangkok,unhealthy for sensitive groups,pm10,34,2021-09-02,54,19,66.0,19:33:47,30-08-21
2195,bangkok,unhealthy for sensitive groups,pm10,31,2021-09-03,46,19,66.0,19:33:47,30-08-21
2196,bangkok,unhealthy for sensitive groups,pm10,27,2021-09-04,32,19,66.0,19:33:47,30-08-21
2197,bangkok,unhealthy for sensitive groups,pm10,43,2021-09-05,50,21,66.0,19:33:47,30-08-21
2198,bangkok,unhealthy for sensitive groups,pm25,110,2021-08-28,144,68,66.0,19:33:47,30-08-21
2199,bangkok,unhealthy for sensitive groups,pm25,110,2021-08-29,142,68,66.0,19:33:47,30-08-21
2200,bangkok,unhealthy for sensitive groups,pm25,119,2021-08-30,159,68,66.0,19:33:47,30-08-21
2201,bangkok,unhealthy for sensitive groups,pm25,113,2021-08-31,148,68,66.0,19:33:47,30-08-21
2202,bangkok,unhealthy for sensitive groups,pm25,145,2021-09-01,158,111,66.0,19:33:47,30-08-21
2203,bangkok,unhealthy for sensitive groups,pm25,104,2021-09-02,155,59,66.0,19:33:47,30-08-21
2204,bangkok,unhealthy for sensitive groups,pm25,99,2021-09-03,138,66,66.0,19:33:47,30-08-21
2205,bangkok,unhealthy for sensitive groups,pm25,85,2021-09-04,98,59,66.0,19:33:47,30-08-21
2206,bangkok,unhealthy for sensitive groups,pm25,126,2021-09-05,148,72,66.0,19:33:47,30-08-21
2207,country,unhealthy for sensitive groups,type,avg,day,max,min,0.0,data_collection_time,data_collection_date
2208,beijing,good,uvi,0,2021-08-30,0,0,36.0,17:02:54,31-08-21
2209,beijing,good,uvi,1,2021-08-31,5,0,36.0,17:02:54,31-08-21
2210,beijing,good,uvi,1,2021-09-01,5,0,36.0,17:02:54,31-08-21
2211,beijing,good,uvi,1,2021-09-02,6,0,36.0,17:02:54,31-08-21
2212,beijing,good,uvi,1,2021-09-03,5,0,36.0,17:02:54,31-08-21
2213,beijing,good,uvi,0,2021-09-04,1,0,36.0,17:02:54,31-08-21
2214,beijing,good,o3,4,2021-08-29,44,1,36.0,17:02:54,31-08-21
2215,beijing,good,o3,1,2021-08-30,12,1,36.0,17:02:54,31-08-21
2216,beijing,good,o3,3,2021-08-31,40,1,36.0,17:02:54,31-08-21
2217,beijing,good,o3,3,2021-09-01,41,1,36.0,17:02:54,31-08-21
2218,beijing,good,o3,2,2021-09-02,28,1,36.0,17:02:54,31-08-21
2219,beijing,good,o3,2,2021-09-03,16,1,36.0,17:02:54,31-08-21
2220,beijing,good,o3,1,2021-09-04,7,1,36.0,17:02:54,31-08-21
2221,beijing,good,o3,1,2021-09-05,1,1,36.0,17:02:54,31-08-21
2222,beijing,good,pm10,54,2021-08-30,58,46,36.0,17:02:54,31-08-21
2223,beijing,good,pm10,63,2021-08-31,72,53,36.0,17:02:54,31-08-21
2224,beijing,good,pm10,57,2021-09-01,72,46,36.0,17:02:54,31-08-21
2225,beijing,good,pm10,50,2021-09-02,58,46,36.0,17:02:54,31-08-21
2226,beijing,good,pm10,54,2021-09-03,58,46,36.0,17:02:54,31-08-21
2227,beijing,good,pm10,58,2021-09-04,71,45,36.0,17:02:54,31-08-21
2228,beijing,good,pm10,43,2021-09-05,58,23,36.0,17:02:54,31-08-21
2229,beijing,good,pm10,24,2021-09-06,28,19,36.0,17:02:54,31-08-21
2230,beijing,good,pm25,146,2021-08-30,158,138,36.0,17:02:54,31-08-21
2231,beijing,good,pm25,154,2021-08-31,172,138,36.0,17:02:54,31-08-21
2232,beijing,good,pm25,147,2021-09-01,159,138,36.0,17:02:54,31-08-21
2233,beijing,good,pm25,128,2021-09-02,151,89,36.0,17:02:54,31-08-21
2234,beijing,good,pm25,152,2021-09-03,157,138,36.0,17:02:54,31-08-21
2235,beijing,good,pm25,149,2021-09-04,158,134,36.0,17:02:54,31-08-21
2236,beijing,good,pm25,119,2021-09-05,158,68,36.0,17:02:54,31-08-21
2237,beijing,good,pm25,79,2021-09-06,89,68,36.0,17:02:54,31-08-21
2238,chennai,unhealthy for sensitive groups,uvi,0,2021-08-30,0,0,65.0,17:02:57,31-08-21
2239,chennai,unhealthy for sensitive groups,uvi,2,2021-08-31,7,0,65.0,17:02:57,31-08-21
2240,chennai,unhealthy for sensitive groups,uvi,2,2021-09-01,8,0,65.0,17:02:57,31-08-21
2241,chennai,unhealthy for sensitive groups,uvi,1,2021-09-02,7,0,65.0,17:02:57,31-08-21
2242,chennai,unhealthy for sensitive groups,uvi,1,2021-09-03,7,0,65.0,17:02:57,31-08-21
2243,chennai,unhealthy for sensitive groups,uvi,3,2021-09-04,7,0,65.0,17:02:57,31-08-21
2244,chennai,unhealthy for sensitive groups,o3,2,2021-08-29,8,1,65.0,17:02:57,31-08-21
2245,chennai,unhealthy for sensitive groups,o3,4,2021-08-30,13,1,65.0,17:02:57,31-08-21
2246,chennai,unhealthy for sensitive groups,o3,10,2021-08-31,22,1,65.0,17:02:57,31-08-21
2247,chennai,unhealthy for sensitive groups,o3,11,2021-09-01,22,1,65.0,17:02:57,31-08-21
2248,chennai,unhealthy for sensitive groups,o3,5,2021-09-02,17,2,65.0,17:02:57,31-08-21
2249,chennai,unhealthy for sensitive groups,o3,3,2021-09-03,14,2,65.0,17:02:57,31-08-21
2250,chennai,unhealthy for sensitive groups,o3,3,2021-09-04,25,1,65.0,17:02:57,31-08-21
2251,chennai,unhealthy for sensitive groups,o3,1,2021-09-05,4,1,65.0,17:02:57,31-08-21
2252,chennai,unhealthy for sensitive groups,pm10,28,2021-08-29,28,28,65.0,17:02:57,31-08-21
2253,chennai,unhealthy for sensitive groups,pm10,35,2021-08-30,46,26,65.0,17:02:57,31-08-21
2254,chennai,unhealthy for sensitive groups,pm10,46,2021-08-31,46,46,65.0,17:02:57,31-08-21
2255,chennai,unhealthy for sensitive groups,pm10,58,2021-09-01,71,46,65.0,17:02:57,31-08-21
2256,chennai,unhealthy for sensitive groups,pm10,49,2021-09-02,58,33,65.0,17:02:57,31-08-21
2257,chennai,unhealthy for sensitive groups,pm10,47,2021-09-03,58,46,65.0,17:02:57,31-08-21
2258,chennai,unhealthy for sensitive groups,pm10,46,2021-09-04,46,46,65.0,17:02:57,31-08-21
2259,chennai,unhealthy for sensitive groups,pm10,36,2021-09-05,46,28,65.0,17:02:57,31-08-21
2260,chennai,unhealthy for sensitive groups,pm10,28,2021-09-06,30,28,65.0,17:02:57,31-08-21
2261,chennai,unhealthy for sensitive groups,pm25,88,2021-08-29,88,88,65.0,17:02:57,31-08-21
2262,chennai,unhealthy for sensitive groups,pm25,87,2021-08-30,89,68,65.0,17:02:57,31-08-21
2263,chennai,unhealthy for sensitive groups,pm25,112,2021-08-31,138,89,65.0,17:02:57,31-08-21
2264,chennai,unhealthy for sensitive groups,pm25,144,2021-09-01,158,89,65.0,17:02:57,31-08-21
2265,chennai,unhealthy for sensitive groups,pm25,117,2021-09-02,138,89,65.0,17:02:57,31-08-21
2266,chennai,unhealthy for sensitive groups,pm25,138,2021-09-03,138,138,65.0,17:02:57,31-08-21
2267,chennai,unhealthy for sensitive groups,pm25,138,2021-09-04,138,138,65.0,17:02:57,31-08-21
2268,chennai,unhealthy for sensitive groups,pm25,102,2021-09-05,138,68,65.0,17:02:57,31-08-21
2269,chennai,unhealthy for sensitive groups,pm25,83,2021-09-06,89,68,65.0,17:02:57,31-08-21
2270,newyork,unhealthy for sensitive groups,uvi,1,2021-08-30,5,0,115.0,17:03:01,31-08-21
2271,newyork,unhealthy for sensitive groups,uvi,1,2021-08-31,6,0,115.0,17:03:01,31-08-21
2272,newyork,unhealthy for sensitive groups,uvi,0,2021-09-01,2,0,115.0,17:03:01,31-08-21
2273,newyork,unhealthy for sensitive groups,uvi,0,2021-09-02,2,0,115.0,17:03:01,31-08-21
2274,newyork,unhealthy for sensitive groups,uvi,1,2021-09-03,6,0,115.0,17:03:01,31-08-21
2275,newyork,unhealthy for sensitive groups,uvi,0,2021-09-04,1,0,115.0,17:03:01,31-08-21
2276,newyork,unhealthy for sensitive groups,o3,8,2021-08-29,12,5,115.0,17:03:01,31-08-21
2277,newyork,unhealthy for sensitive groups,o3,6,2021-08-30,15,2,115.0,17:03:01,31-08-21
2278,newyork,unhealthy for sensitive groups,o3,4,2021-08-31,28,1,115.0,17:03:01,31-08-21
2279,newyork,unhealthy for sensitive groups,o3,5,2021-09-01,13,1,115.0,17:03:01,31-08-21
2280,newyork,unhealthy for sensitive groups,o3,9,2021-09-02,14,4,115.0,17:03:01,31-08-21
2281,newyork,unhealthy for sensitive groups,o3,8,2021-09-03,18,3,115.0,17:03:01,31-08-21
2282,newyork,unhealthy for sensitive groups,o3,3,2021-09-04,18,1,115.0,17:03:01,31-08-21
2283,newyork,unhealthy for sensitive groups,pm10,11,2021-08-29,16,6,115.0,17:03:01,31-08-21
2284,newyork,unhealthy for sensitive groups,pm10,19,2021-08-30,25,13,115.0,17:03:01,31-08-21
2285,newyork,unhealthy for sensitive groups,pm10,13,2021-08-31,25,6,115.0,17:03:01,31-08-21
2286,newyork,unhealthy for sensitive groups,pm10,16,2021-09-01,24,9,115.0,17:03:01,31-08-21
2287,newyork,unhealthy for sensitive groups,pm10,7,2021-09-02,11,3,115.0,17:03:01,31-08-21
2288,newyork,unhealthy for sensitive groups,pm10,7,2021-09-03,10,4,115.0,17:03:01,31-08-21
2289,newyork,unhealthy for sensitive groups,pm10,7,2021-09-04,14,3,115.0,17:03:01,31-08-21
2290,newyork,unhealthy for sensitive groups,pm25,23,2021-08-29,33,12,115.0,17:03:01,31-08-21
2291,newyork,unhealthy for sensitive groups,pm25,56,2021-08-30,75,34,115.0,17:03:01,31-08-21
2292,newyork,unhealthy for sensitive groups,pm25,39,2021-08-31,74,20,115.0,17:03:01,31-08-21
2293,newyork,unhealthy for sensitive groups,pm25,46,2021-09-01,60,31,115.0,17:03:01,31-08-21
2294,newyork,unhealthy for sensitive groups,pm25,20,2021-09-02,35,7,115.0,17:03:01,31-08-21
2295,newyork,unhealthy for sensitive groups,pm25,18,2021-09-03,25,12,115.0,17:03:01,31-08-21
2296,newyork,unhealthy for sensitive groups,pm25,17,2021-09-04,35,8,115.0,17:03:01,31-08-21
2297,new delhi,unhealthy for sensitive groups,uvi,0,2021-08-30,0,0,78.0,17:03:03,31-08-21
2298,new delhi,unhealthy for sensitive groups,uvi,1,2021-08-31,7,0,78.0,17:03:03,31-08-21
2299,new delhi,unhealthy for sensitive groups,uvi,1,2021-09-01,6,0,78.0,17:03:03,31-08-21
2300,new delhi,unhealthy for sensitive groups,uvi,1,2021-09-02,4,0,78.0,17:03:03,31-08-21
2301,new delhi,unhealthy for sensitive groups,uvi,1,2021-09-03,6,0,78.0,17:03:03,31-08-21
2302,new delhi,unhealthy for sensitive groups,uvi,2,2021-09-04,6,0,78.0,17:03:03,31-08-21
2303,new delhi,unhealthy for sensitive groups,o3,9,2021-08-29,38,2,78.0,17:03:03,31-08-21
2304,new delhi,unhealthy for sensitive groups,o3,5,2021-08-30,17,1,78.0,17:03:03,31-08-21
2305,new delhi,unhealthy for sensitive groups,o3,2,2021-08-31,4,1,78.0,17:03:03,31-08-21
2306,new delhi,unhealthy for sensitive groups,o3,1,2021-09-01,7,1,78.0,17:03:03,31-08-21
2307,new delhi,unhealthy for sensitive groups,o3,1,2021-09-02,5,1,78.0,17:03:03,31-08-21
2308,new delhi,unhealthy for sensitive groups,o3,3,2021-09-03,23,1,78.0,17:03:03,31-08-21
2309,new delhi,unhealthy for sensitive groups,o3,6,2021-09-04,46,1,78.0,17:03:03,31-08-21
2310,new delhi,unhealthy for sensitive groups,o3,1,2021-09-05,4,1,78.0,17:03:03,31-08-21
2311,new delhi,unhealthy for sensitive groups,pm10,63,2021-08-29,70,55,78.0,17:03:03,31-08-21
2312,new delhi,unhealthy for sensitive groups,pm10,52,2021-08-30,58,46,78.0,17:03:03,31-08-21
2313,new delhi,unhealthy for sensitive groups,pm10,47,2021-08-31,57,28,78.0,17:03:03,31-08-21
2314,new delhi,unhealthy for sensitive groups,pm10,44,2021-09-01,58,28,78.0,17:03:03,31-08-21
2315,new delhi,unhealthy for sensitive groups,pm10,54,2021-09-02,62,44,78.0,17:03:03,31-08-21
2316,new delhi,unhealthy for sensitive groups,pm10,68,2021-09-03,85,56,78.0,17:03:03,31-08-21
2317,new delhi,unhealthy for sensitive groups,pm10,65,2021-09-04,73,58,78.0,17:03:03,31-08-21
2318,new delhi,unhealthy for sensitive groups,pm10,62,2021-09-05,73,46,78.0,17:03:03,31-08-21
2319,new delhi,unhealthy for sensitive groups,pm10,58,2021-09-06,58,58,78.0,17:03:03,31-08-21
2320,new delhi,unhealthy for sensitive groups,pm25,154,2021-08-29,158,151,78.0,17:03:03,31-08-21
2321,new delhi,unhealthy for sensitive groups,pm25,149,2021-08-30,159,138,78.0,17:03:03,31-08-21
2322,new delhi,unhealthy for sensitive groups,pm25,138,2021-08-31,157,89,78.0,17:03:03,31-08-21
2323,new delhi,unhealthy for sensitive groups,pm25,129,2021-09-01,159,89,78.0,17:03:03,31-08-21
2324,new delhi,unhealthy for sensitive groups,pm25,151,2021-09-02,162,131,78.0,17:03:03,31-08-21
2325,new delhi,unhealthy for sensitive groups,pm25,169,2021-09-03,186,157,78.0,17:03:03,31-08-21
2326,new delhi,unhealthy for sensitive groups,pm25,166,2021-09-04,174,159,78.0,17:03:03,31-08-21
2327,new delhi,unhealthy for sensitive groups,pm25,161,2021-09-05,174,138,78.0,17:03:03,31-08-21
2328,new delhi,unhealthy for sensitive groups,pm25,159,2021-09-06,159,159,78.0,17:03:03,31-08-21
2329,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-29,8,0,70.0,17:03:05,31-08-21
2330,kolkata,unhealthy for sensitive groups,uvi,1,2021-08-30,5,0,70.0,17:03:05,31-08-21
2331,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-31,7,0,70.0,17:03:05,31-08-21
2332,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-01,8,0,70.0,17:03:05,31-08-21
2333,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-02,7,0,70.0,17:03:05,31-08-21
2334,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-03,7,0,70.0,17:03:05,31-08-21
2335,kolkata,unhealthy for sensitive groups,uvi,4,2021-09-04,8,0,70.0,17:03:05,31-08-21
2336,kolkata,unhealthy for sensitive groups,o3,4,2021-08-29,10,2,70.0,17:03:05,31-08-21
2337,kolkata,unhealthy for sensitive groups,o3,1,2021-08-30,2,1,70.0,17:03:05,31-08-21
2338,kolkata,unhealthy for sensitive groups,o3,1,2021-08-31,5,1,70.0,17:03:05,31-08-21
2339,kolkata,unhealthy for sensitive groups,o3,1,2021-09-01,4,1,70.0,17:03:05,31-08-21
2340,kolkata,unhealthy for sensitive groups,o3,1,2021-09-02,6,1,70.0,17:03:05,31-08-21
2341,kolkata,unhealthy for sensitive groups,o3,1,2021-09-03,4,1,70.0,17:03:05,31-08-21
2342,kolkata,unhealthy for sensitive groups,o3,2,2021-09-04,21,1,70.0,17:03:05,31-08-21
2343,kolkata,unhealthy for sensitive groups,o3,1,2021-09-05,1,1,70.0,17:03:05,31-08-21
2344,kolkata,unhealthy for sensitive groups,pm10,25,2021-08-29,38,14,70.0,17:03:05,31-08-21
2345,kolkata,unhealthy for sensitive groups,pm10,22,2021-08-30,35,10,70.0,17:03:05,31-08-21
2346,kolkata,unhealthy for sensitive groups,pm10,22,2021-08-31,30,10,70.0,17:03:05,31-08-21
2347,kolkata,unhealthy for sensitive groups,pm10,36,2021-09-01,61,17,70.0,17:03:05,31-08-21
2348,kolkata,unhealthy for sensitive groups,pm10,31,2021-09-02,46,19,70.0,17:03:05,31-08-21
2349,kolkata,unhealthy for sensitive groups,pm10,33,2021-09-03,46,19,70.0,17:03:05,31-08-21
2350,kolkata,unhealthy for sensitive groups,pm10,38,2021-09-04,50,28,70.0,17:03:05,31-08-21
2351,kolkata,unhealthy for sensitive groups,pm10,55,2021-09-05,116,21,70.0,17:03:05,31-08-21
2352,kolkata,unhealthy for sensitive groups,pm10,40,2021-09-06,46,18,70.0,17:03:05,31-08-21
2353,kolkata,unhealthy for sensitive groups,pm25,80,2021-08-29,113,42,70.0,17:03:05,31-08-21
2354,kolkata,unhealthy for sensitive groups,pm25,67,2021-08-30,89,30,70.0,17:03:05,31-08-21
2355,kolkata,unhealthy for sensitive groups,pm25,73,2021-08-31,93,33,70.0,17:03:05,31-08-21
2356,kolkata,unhealthy for sensitive groups,pm25,106,2021-09-01,162,63,70.0,17:03:05,31-08-21
2357,kolkata,unhealthy for sensitive groups,pm25,95,2021-09-02,138,68,70.0,17:03:05,31-08-21
2358,kolkata,unhealthy for sensitive groups,pm25,93,2021-09-03,138,68,70.0,17:03:05,31-08-21
2359,kolkata,unhealthy for sensitive groups,pm25,113,2021-09-04,150,68,70.0,17:03:05,31-08-21
2360,kolkata,unhealthy for sensitive groups,pm25,132,2021-09-05,238,68,70.0,17:03:05,31-08-21
2361,kolkata,unhealthy for sensitive groups,pm25,121,2021-09-06,138,54,70.0,17:03:05,31-08-21
2362,bangkok,unhealthy for sensitive groups,uvi,0,2021-08-29,5,0,65.0,17:03:07,31-08-21
2363,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-30,7,0,65.0,17:03:07,31-08-21
2364,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-31,7,0,65.0,17:03:07,31-08-21
2365,bangkok,unhealthy for sensitive groups,uvi,1,2021-09-01,3,0,65.0,17:03:07,31-08-21
2366,bangkok,unhealthy for sensitive groups,uvi,1,2021-09-02,6,0,65.0,17:03:07,31-08-21
2367,bangkok,unhealthy for sensitive groups,uvi,2,2021-09-03,8,0,65.0,17:03:07,31-08-21
2368,bangkok,unhealthy for sensitive groups,uvi,2,2021-09-04,10,0,65.0,17:03:07,31-08-21
2369,bangkok,unhealthy for sensitive groups,o3,1,2021-08-29,2,1,65.0,17:03:07,31-08-21
2370,bangkok,unhealthy for sensitive groups,o3,1,2021-08-30,2,1,65.0,17:03:07,31-08-21
2371,bangkok,unhealthy for sensitive groups,o3,1,2021-08-31,4,1,65.0,17:03:07,31-08-21
2372,bangkok,unhealthy for sensitive groups,o3,1,2021-09-01,3,1,65.0,17:03:07,31-08-21
2373,bangkok,unhealthy for sensitive groups,o3,1,2021-09-02,1,1,65.0,17:03:07,31-08-21
2374,bangkok,unhealthy for sensitive groups,o3,1,2021-09-03,3,1,65.0,17:03:07,31-08-21
2375,bangkok,unhealthy for sensitive groups,o3,1,2021-09-04,5,1,65.0,17:03:07,31-08-21
2376,bangkok,unhealthy for sensitive groups,o3,1,2021-09-05,1,1,65.0,17:03:07,31-08-21
2377,bangkok,unhealthy for sensitive groups,pm10,40,2021-08-29,52,19,65.0,17:03:07,31-08-21
2378,bangkok,unhealthy for sensitive groups,pm10,43,2021-08-30,60,19,65.0,17:03:07,31-08-21
2379,bangkok,unhealthy for sensitive groups,pm10,39,2021-08-31,53,19,65.0,17:03:07,31-08-21
2380,bangkok,unhealthy for sensitive groups,pm10,45,2021-09-01,58,28,65.0,17:03:07,31-08-21
2381,bangkok,unhealthy for sensitive groups,pm10,35,2021-09-02,46,19,65.0,17:03:07,31-08-21
2382,bangkok,unhealthy for sensitive groups,pm10,36,2021-09-03,50,24,65.0,17:03:07,31-08-21
2383,bangkok,unhealthy for sensitive groups,pm10,37,2021-09-04,46,28,65.0,17:03:07,31-08-21
2384,bangkok,unhealthy for sensitive groups,pm10,36,2021-09-05,48,19,65.0,17:03:07,31-08-21
2385,bangkok,unhealthy for sensitive groups,pm10,44,2021-09-06,58,28,65.0,17:03:07,31-08-21
2386,bangkok,unhealthy for sensitive groups,pm25,112,2021-08-29,142,68,65.0,17:03:07,31-08-21
2387,bangkok,unhealthy for sensitive groups,pm25,121,2021-08-30,160,68,65.0,17:03:07,31-08-21
2388,bangkok,unhealthy for sensitive groups,pm25,112,2021-08-31,148,68,65.0,17:03:07,31-08-21
2389,bangkok,unhealthy for sensitive groups,pm25,127,2021-09-01,159,72,65.0,17:03:07,31-08-21
2390,bangkok,unhealthy for sensitive groups,pm25,108,2021-09-02,138,68,65.0,17:03:07,31-08-21
2391,bangkok,unhealthy for sensitive groups,pm25,109,2021-09-03,148,79,65.0,17:03:07,31-08-21
2392,bangkok,unhealthy for sensitive groups,pm25,107,2021-09-04,135,77,65.0,17:03:07,31-08-21
2393,bangkok,unhealthy for sensitive groups,pm25,103,2021-09-05,138,68,65.0,17:03:07,31-08-21
2394,bangkok,unhealthy for sensitive groups,pm25,124,2021-09-06,158,68,65.0,17:03:07,31-08-21
2395,abudhabi,unhealthy for sensitive groups,uvi,0,2021-08-30,1,0,96.0,17:03:12,31-08-21
2396,abudhabi,unhealthy for sensitive groups,uvi,2,2021-08-31,9,0,96.0,17:03:12,31-08-21
2397,abudhabi,unhealthy for sensitive groups,uvi,2,2021-09-01,9,0,96.0,17:03:12,31-08-21
2398,abudhabi,unhealthy for sensitive groups,uvi,2,2021-09-02,10,0,96.0,17:03:12,31-08-21
2399,abudhabi,unhealthy for sensitive groups,uvi,2,2021-09-03,9,0,96.0,17:03:12,31-08-21
2400,abudhabi,unhealthy for sensitive groups,uvi,3,2021-09-04,9,0,96.0,17:03:12,31-08-21
2401,abudhabi,unhealthy for sensitive groups,o3,20,2021-08-29,35,6,96.0,17:03:12,31-08-21
2402,abudhabi,unhealthy for sensitive groups,o3,22,2021-08-30,35,9,96.0,17:03:12,31-08-21
2403,abudhabi,unhealthy for sensitive groups,o3,18,2021-08-31,29,7,96.0,17:03:12,31-08-21
2404,abudhabi,unhealthy for sensitive groups,o3,20,2021-09-01,34,3,96.0,17:03:12,31-08-21
2405,abudhabi,unhealthy for sensitive groups,o3,19,2021-09-02,32,2,96.0,17:03:12,31-08-21
2406,abudhabi,unhealthy for sensitive groups,o3,22,2021-09-03,46,4,96.0,17:03:12,31-08-21
2407,abudhabi,unhealthy for sensitive groups,o3,18,2021-09-04,34,8,96.0,17:03:12,31-08-21
2408,abudhabi,unhealthy for sensitive groups,o3,9,2021-09-05,9,3,96.0,17:03:12,31-08-21
